390	0.2497486046676478
3919	0.48740381557357165
3803	0.6870897001811923
3689	0.24198188485865013
3569	0.37469925399112286
248	0.4254777993872297
255	0.45884460065042804
3476	0.6395656507695323
5123	0.4250866957327549
5115	0.9
225	0.34190474631024
175	0.3268267818209304
3072	0.21772286028756302
56	0.24048903397578417
53	0.276360891836209
41	0.41756618288627845
5086	0.31926946568663994
12	0.31237319322825724
3	0.2930481460676596
5078	0.2997322651953886
1	0.19524781176179304
6776	0.6092467132224729
6786	0.4271009144826374
6772	0.3017457155582174
6770	0.227742803724219
5074	0.36717025460082237
5066	0.2756767210452553
6741	0.23592820560867217
6730	0.6185184113651463
6691	0.10475507080575219
2747	0.20840703386354967
5048	0.2963940947256191
6653	0.26522803498354036
6646	0.4561136818174986
2615	0.4071436368614366
5022	0.00027716461841568714
5019	0.37235137462264356
6577	0.34506693858370224
6578	0.2759687612003508
2433	0.11532391262856356
5016	0.4508520709629989
